x cod0 cod1 cod2 cod3 cod4 cod5 cod6 cod7 cod8 cod9
0.008000000000000007 0.02894222357193074 0.028062083791468302 0.027741354506097594 0.02769856826587829 0.02758983758092956 0.027588930905641653 0.027455810900474893 0.027474345666030305 0.027370889701591104 0.02734329859222486
0.009600000000000275 0.02892564902845058 0.028115234353627793 0.027790910515809047 0.027746340395612093 0.027633304119421765 0.027635988424308255 0.027502279533819632 0.027521273614800605 0.027419744242174554 0.027380710203588145
0.011200000000000099 0.02891594426266805 0.02816448780089275 0.027832437895970775 0.02777513030048897 0.027712560122797335 0.027681496205868246 0.027550320790324517 0.027572085879437377 0.027465156643600205 0.027418660645583817
0.012799999999999923 0.028897451161749188 0.02821076886749061 0.027866395037023067 0.027814628551958327 0.027739989080696942 0.027725113658113726 0.027594635274706496 0.027590353109954006 0.027508206188423617 0.02745451569542954
0.01440000000000019 0.028889485585504335 0.028233613364780783 0.02790165015916826 0.02785044415074589 0.02776796466120083 0.027760832356991977 0.027640711927433156 0.027632965570026712 0.02754224309419423 0.027503211481227297
0.016000000000000014 0.02886806268194771 0.02826784048618614 0.02792879312646063 0.02789067690289409 0.02777967282639631 0.027784126277435966 0.02767159381766916 0.027676266171277962 0.027573293676659453 0.02753641372196795
0.017600000000000282 0.028851351469991036 0.0282798573586737 0.02795986726464802 0.02791835310076637 0.02780828440268061 0.027810748559975552 0.027709248704038406 0.02771646730464938 0.02760866477907002 0.027568505298999714
0.019200000000000106 0.02882661540547247 0.028312909993541142 0.027993881131246477 0.02794574129684418 0.027845229858089793 0.027838275317487823 0.02774461351315048 0.027742249716376205 0.027641916675317017 0.02759371109833392
0.02079999999999993 0.02880496667969193 0.028328817389231525 0.028022018013180865 0.027968919233592956 0.02787540617894671 0.027864170138345353 0.02775768512305261 0.02776830028497657 0.027671809685583623 0.027621466861117553
0.022400000000000198 0.028778646388102715 0.02835518919152587 0.02804148854100045 0.02798945865016127 0.027895706006373016 0.02788875734024531 0.02777238809523505 0.027792150528087905 0.027694275109161143 0.027642813485927217
0.02400000000000002 0.02875434313758708 0.028387016350171535 0.028057646783685813 0.028001550263325195 0.027918233379353813 0.02790834317611052 0.027810212292903536 0.027811474840088616 0.027712276390486245 0.027667152254787046
0.02560000000000029 0.028730548430523844 0.028407757136164995 0.02807044605336309 0.02801407754015942 0.02793084337630665 0.02792137983983845 0.027838575120232405 0.02782140512737266 0.0277324714045361 0.02768355631229565
0.027200000000000113 0.02870061341293472 0.028418349687321025 0.02808400883315097 0.02803029148785165 0.027941760855151303 0.0279332630083811 0.027846170903405937 0.027836474857307638 0.027746755772801418 0.02770162954761084
0.028799999999999937 0.028673998028386903 0.028423591773607794 0.028095456441132108 0.028041988343885306 0.027951858560331114 0.02794339714839401 0.027843446150980118 0.02784658852740961 0.02775986973920268 0.02770720626672862
0.030400000000000205 0.028640347403344882 0.028424903770653487 0.028100693474256703 0.02805026561631951 0.027950437934480005 0.027953344825289078 0.0278491770903739 0.027858776211719415 0.0277705709909152 0.02771316157046441
0.03200000000000003 0.028601176594573455 0.028417444975738896 0.02810444769695947 0.028055946375208647 0.02794840115843822 0.02795885548240944 0.027866464960306345 0.027867406704848743 0.02777732791235299 0.02772313588612422
0.033600000000000296 0.02855718385534047 0.02841256592782601 0.028107095892204892 0.0280610704697262 0.02794514772743496 0.02795245496759488 0.02787435392387106 0.027869972843007105 0.02777908649876895 0.027728273929755336
0.03520000000000012 0.028516852325260633 0.02842055010575447 0.028102305119282293 0.028062212024354813 0.027942048447939287 0.02794439201456705 0.027878392710479576 0.027861175016503436 0.027780327445650257 0.027728864702307236
0.036799999999999944 0.028473725774680766 0.028426556839383957 0.02809308784524396 0.028060916824295207 0.027933727485958876 0.02793841786488634 0.02786817931219779 0.027857441418898173 0.027777815544400945 0.027720434852602706
0.03840000000000021 0.02843274051647453 0.028410760257894154 0.028080516973594667 0.02805539676593539 0.027926513806538808 0.02793301884007853 0.027859287724539536 0.02785656454379804 0.02777097642933204 0.027707460791864
0.040000000000000036 0.02838554733550031 0.028390708456383418 0.028070101302197135 0.02804493771900853 0.027919028303874847 0.02792136362461237 0.02785631119334411 0.027853511561124315 0.027764324973472348 0.02769544575841275
0.0416000000000003 0.02835105195993578 0.028376555353287577 0.02806096473350633 0.02802780522245267 0.02791295712880545 0.02790531777984685 0.027855392719811054 0.027841392799354943 0.02775700319673812 0.027680402121505077
0.04320000000000013 0.028309116401629704 0.028359000484564526 0.028046489387892778 0.028011603151246626 0.02789790448541467 0.02788442424502834 0.02783828949118821 0.027825475040156127 0.027742427984572347 0.027666270601952595
0.04479999999999995 0.02826540412741911 0.028338416318567077 0.02802971647466432 0.02799092108695628 0.02785895434469941 0.027866238539009193 0.027811722987973322 0.02780911154094776 0.027724985316354964 0.027650053314907233
0.04640000000000022 0.02821422469095064 0.02831869816394469 0.028009095657109986 0.027967019267472828 0.02782042570492879 0.027845829442896146 0.027792650038382397 0.027786135172355553 0.02770911892346504 0.027628339299403323
0.04800000000000004 0.028153199150572857 0.028302531426244806 0.027977116262330994 0.027937967310738655 0.027797791382159945 0.027823095098626464 0.0277658588305784 0.02775904786443231 0.02768776479472138 0.027600861736301243
0.04960000000000031 0.028086970627769454 0.02827915356670146 0.027939542623959358 0.027910985958250246 0.027771583867762874 0.027787783136217544 0.027741426773542823 0.027727634203228713 0.027662058987833974 0.02757836847438085
0.051200000000000134 0.02803498127226259 0.028236150922042937 0.027903960665004605 0.02788812426648019 0.02773054780962535 0.0277543220010492 0.027718367739937057 0.027698415258464212 0.02763390585922435 0.027553487827407814
0.05279999999999996 0.027965883945511798 0.028198084205053875 0.02787598291985637 0.027866035438200577 0.027699921079203688 0.027719905211597846 0.027684873954645296 0.02767426514220616 0.027602737734318237 0.027520429556153175
0.054400000000000226 0.027917614874048795 0.028167628450896483 0.02784042019361139 0.0278304865355255 0.02764931871680894 0.027685347886318476 0.027651694878042466 0.027657714633019283 0.027557039705073273 0.027484053154622275
0.05600000000000005 0.027850612758956936 0.028127132843696882 0.02780688786649524 0.02778626232247475 0.02761428998682312 0.027643533639565114 0.02760380925123432 0.027620899230846697 0.02752100254171732 0.027441821468968883
0.05760000000000032 0.02780591667493452 0.028089198694113755 0.027769206597293077 0.02773808189183982 0.027565369839826954 0.027600897037638964 0.027560865497549783 0.02758176341695434 0.02748086294888163 0.027401203003478772
0.05920000000000014 0.027736220097115755 0.02803877237897233 0.027718804103755868 0.02768722632763124 0.02753199644459205 0.027554817093638054 0.02751858010202297 0.027533709004492028 0.027447068993987425 0.02735855695789848
0.060799999999999965 0.027660228482103633 0.02797556387593773 0.027669857708265456 0.027651136264030297 0.027481915211499817 0.027509674496311864 0.02747622294118186 0.027474702058886014 0.027406261977873943 0.02731281610495326
0.06240000000000023 0.02758521587286431 0.02793153937069294 0.027614178637358783 0.02761051597255132 0.027420541441502105 0.02745967182424064 0.027425913203416294 0.02743016316484027 0.02736296865767894 0.027262536158273027
0.06400000000000006 0.02750747902590677 0.02788357488755644 0.02756011210387334 0.027570172894096426 0.02735738645542543 0.02740014244576889 0.027390063270619706 0.02739908686402652 0.027309397989879743 0.02721184721590559
0.06559999999999988 0.02743239050694444 0.02782790102057531 0.027514658638147463 0.0275070911894581 0.027293847200949503 0.02734928789357405 0.02734034820088976 0.02734312786007038 0.027251074711327993 0.027149037779899892
0.06720000000000015 0.027361513840201176 0.02776914177560722 0.0274598473117312 0.02743551711115327 0.027242008694213074 0.02729465612575797 0.027293280983058974 0.02729371356376806 0.027196322759281712 0.027092850135783157
0.06879999999999997 0.02728974458451642 0.027723815516199495 0.02738324964176521 0.027372056470770612 0.027183579617412103 0.027230694981069448 0.027220483528795053 0.027241512563197238 0.02712506126209233 0.02702637489432952
0.07040000000000024 0.02719925848904316 0.027657146824683485 0.027312305989244966 0.027303744813734227 0.02712019595532627 0.02717669728004627 0.027145711222938285 0.027172962605775775 0.0270650107827892 0.026972785085568277
0.07200000000000006 0.027120316167931185 0.027579473884929928 0.02723821055907287 0.02724016816414767 0.027042174985876674 0.02710473122257796 0.027079877139209535 0.027097159990728467 0.027026524111289665 0.026909526938138455
0.07359999999999989 0.027042885096700747 0.027500139338372833 0.02718431296599406 0.027182503097234488 0.026970732323335803 0.02704849398818894 0.027026715987587515 0.02699979633977191 0.026970816496326065 0.026846963767494986
0.07520000000000016 0.02696862677653841 0.027418519149870455 0.027128169364192538 0.027115713789836734 0.026911037265425264 0.026960098640783504 0.026945348532271332 0.026954417689667737 0.026912288677092198 0.026770311525874113
0.07679999999999998 0.026869068594194766 0.027350266911683296 0.027052802503028803 0.02703606348644897 0.02683187291728569 0.026881155642516846 0.026873137170311368 0.02688294566116618 0.026838648323040937 0.02669847643277997
0.07840000000000025 0.02678834616631388 0.02728623748373578 0.026976368385943195 0.026960566169420688 0.026749529610849507 0.02680171218753865 0.026780772198008986 0.026815049235919933 0.026756751633394957 0.026638165315654275
0.08000000000000007 0.02669480824485878 0.027218840728663454 0.02688743402754995 0.02691345472110316 0.026664394998546795 0.026718357058100106 0.02672201708443951 0.026750507582176675 0.02667148615348497 0.02656249081274517
0.0815999999999999 0.0265927914220399 0.027143571625465077 0.0267880241003319 0.026841075520029564 0.026596109116059894 0.02662735802333482 0.026667604226057427 0.02669813204689292 0.026586235673372826 0.026467735303191384
0.08320000000000016 0.026484365235828578 0.027044378505138755 0.026700458749229928 0.02674503406176336 0.026495563429299502 0.02654040286371094 0.026571848470288754 0.02659474149909573 0.026506586826939793 0.026371382505163608
0.08479999999999999 0.02639281055549808 0.026941230115273048 0.026628132560479238 0.026641545894745385 0.026396407223293904 0.026455471311370923 0.02648916110479151 0.026500922572087034 0.026443600905879112 0.02628419464301094
0.08640000000000025 0.026271914306631543 0.02683395094259692 0.02656206774003623 0.02655741025852412 0.026301309081606314 0.02636267509862089 0.02637130846068093 0.02640488868261301 0.026355756369749475 0.026201147977019418
0.08800000000000008 0.026159022109843597 0.026742729866264445 0.026475167370075197 0.026475232021748292 0.026210218034591296 0.026264897129493387 0.02629841726011559 0.026302043032475544 0.02626112369663311 0.026122411661998437
0.0895999999999999 0.026046313640585603 0.026657183662362194 0.026379334641896377 0.026366957263331468 0.026105834146259305 0.02618025561571803 0.02619265015868692 0.02620484638345732 0.026155429804752557 0.026032926122364724
0.09120000000000017 0.025942166297694913 0.026556115814394543 0.026263743064921644 0.026288824232291032 0.02599662571776343 0.026069971593818575 0.026127282109651845 0.02609839510710102 0.026054488182889135 0.025927672944152796
0.0928 0.02583544219242485 0.026443384546723386 0.026157123167276797 0.026174216568255318 0.02588872898574797 0.025990455104725255 0.026001278307222698 0.025985691662571603 0.025954105515887282 0.025809330408669
0.09440000000000026 0.025722594341261427 0.026357015239565594 0.026083248340622717 0.02604782433288152 0.025808240120916825 0.025896983234014875 0.02588157421102402 0.025885722703657237 0.025859927772841074 0.025720258340640685
0.09600000000000009 0.025594272852340793 0.026249850035055585 0.025965296493895423 0.02592332978553669 0.02570015286881255 0.02578324893076788 0.025758454578667694 0.025811982382185742 0.025757006609066393 0.025584080055762484
0.09759999999999991 0.02547380743394835 0.026142577933677465 0.025865526145225498 0.025837364484076367 0.025598000097841942 0.0256480388248564 0.0256721815913291 0.025696546545813347 0.02564818735350514 0.025468271536528978
0.09920000000000018 0.025378573769927134 0.02601645715703378 0.02572777841338398 0.025701629760676192 0.025485123122793153 0.025530733028813236 0.025577557462567846 0.025590992372443385 0.025529087646191044 0.02537166508639673
0.1008 0.02528349909430015 0.025889107601537602 0.0255875605532362 0.02558092874766969 0.02537185763109726 0.025418149126365617 0.025471287825241655 0.025479167098413028 0.025415593103596472 0.025275592979485693
0.10240000000000027 0.025155229701686578 0.02576031148173757 0.025445369002753883 0.025453088833418624 0.025249683084777434 0.025298221738024106 0.02534142360234452 0.025356965305134517 0.0252917776786407 0.02517190174484801
0.10400000000000009 0.02503567793625842 0.025665197564752773 0.025300619822839963 0.025350418284797265 0.025106043451421655 0.025180219398692985 0.025215321569563853 0.025239973651549667 0.025174338577569514 0.025063820248740175
0.10559999999999992 0.024898896607866327 0.025528202653495376 0.025212531698138082 0.025249082999416028 0.02498129235427015 0.0250706082713751 0.025112598328445968 0.025101063067369207 0.025054382005796856 0.024919619459941027
0.10720000000000018 0.024747086385100606 0.02542119401009995 0.025084584461848573 0.025132231209908304 0.024814979257558836 0.02493503809071532 0.024946773140837705 0.024967787757546548 0.024923233540773623 0.02478152834815293
0.10880000000000001 0.024607101220127374 0.025287809611139828 0.024931987752117413 0.024976109545561866 0.024671657879712223 0.02481982948701615 0.02478036918689521 0.024838313373686763 0.024793044989621156 0.024643979798867812
0.11040000000000028 0.024457122078500922 0.025119026551088965 0.024781698711035582 0.024810482471558582 0.02452117332156079 0.0246615112375998 0.024640879971650133 0.02471323060029137 0.024652691936169615 0.024524829212576225
0.1120000000000001 0.02431079382841176 0.024948130991223325 0.02466334408251028 0.0246576213895656 0.024389311038526495 0.02451047735276567 0.024541646981373552 0.024579911657959242 0.02452207912038476 0.024402256124751436
0.11359999999999992 0.02417729890131683 0.024782040903152454 0.024537255937744744 0.024521846597789883 0.024299317554374703 0.024352969973848494 0.02440051616866354 0.024409293998138366 0.02438996503056682 0.024261679232308146
0.11520000000000019 0.023999812241556766 0.02463704111042478 0.024386494327618736 0.024426460560987587 0.024195006790527135 0.02419907997576757 0.02429146259284205 0.024284150222986675 0.024241577239687975 0.024106538724560686
0.11680000000000001 0.023822078307098697 0.02452471500045654 0.024265479763642107 0.02429877548278441 0.02402297830678338 0.0240683337234351 0.024177469207191004 0.024133519746072554 0.02407469311089993 0.023955107763474173
0.11840000000000028 0.023657111055105706 0.02437494128005753 0.02413554400495738 0.024167919686485254 0.023865734785288258 0.023907390515225904 0.024011757322733834 0.02397835537089632 0.023927077800003665 0.023801652349902915
0.1200000000000001 0.023488757753092865 0.024250425547843846 0.02396531040157915 0.023990351991695746 0.02365099187144798 0.02376582909688561 0.023832659717033095 0.023811647006601298 0.023773894250182056 0.023619732103281405
0.12159999999999993 0.023356148091959423 0.02407552864000241 0.023798948806306643 0.02382212283439131 0.02349492136599774 0.02362185032025618 0.023666054165975104 0.023675356098882192 0.023619296412885144 0.02346999007184161
0.1232000000000002 0.02318324158571158 0.023902075897781077 0.023625187602465854 0.023633508302815943 0.023321342152580787 0.023474874164518832 0.023495099761998893 0.023494586779417195 0.023488646409994807 0.023290937262075928
0.12480000000000002 0.023039727131656088 0.023717678185416573 0.02343071837426716 0.023447135639209582 0.02317294262037707 0.023326123998813685 0.02330078482184655 0.02334811259680863 0.023323760469370004 0.023124673528041532
0.1264000000000003 0.022876528505689914 0.02353064358115224 0.023239281523015257 0.023268623672240658 0.023002839195415944 0.023147480900591367 0.023101746069050508 0.023167307712355974 0.02316818012821999 0.022948557792934563
0.1280000000000001 0.022709656100158116 0.02337581906049597 0.023051642179722182 0.02307763765981093 0.022842005915534473 0.022955799278964215 0.02290123274451744 0.02298669574950723 0.022968223645568654 0.022805050313511772
0.12959999999999994 0.02253419162493381 0.023177983061384105 0.022879667368271257 0.022966706314537542 0.022654458889886382 0.022754194614638748 0.0227159579896344 0.022813175174127648 0.022777123774519126 0.02260662892431562
0.1312000000000002 0.02233123462986873 0.022972062740662377 0.022731283723190703 0.022759287235258288 0.022459907316676905 0.02254786172324068 0.022571153271968417 0.02261730871263099 0.022551159053173748 0.022411487597145965
0.13280000000000003 0.02214499972563153 0.02278955467371082 0.02257715820477378 0.022563648761728217 0.02227049701583755 0.022365967103273668 0.022403645561632234 0.022415439760717835 0.022410065323041538 0.022218126803098762
0.1344000000000003 0.02196123543154422 0.0226168424805471 0.022402673799978165 0.022379245601802118 0.022021427191946434 0.02221674256453694 0.022238499189423486 0.022219186544908565 0.022154327876748665 0.022004009261166076
0.13600000000000012 0.02176201802715392 0.022447163332737958 0.022163091963706406 0.0221404046690783 0.02183987168492392 0.02205180200939762 0.022005587995289105 0.022017405735562143 0.022002323363445823 0.021831172412951075
0.13759999999999994 0.02154045351227138 0.02221624468551012 0.02194845889114789 0.021940738555643963 0.02164360986669327 0.021821646776969256 0.021783585691599675 0.02185153380937602 0.021796029650522023 0.021655915859735884
0.1392000000000002 0.02133975813655803 0.02199959970785662 0.02169748202160172 0.021697230367809277 0.021427703209546036 0.021586636919759702 0.02158701756047106 0.021640694235479044 0.021572343526900985 0.021452272841589036
0.14080000000000004 0.02113565290494534 0.021766754486932195 0.021534974115167253 0.021500446933155833 0.021204314668627867 0.021357484436036314 0.021380454614744977 0.02138021428979496 0.021394324139735972 0.021216980440690997
0.1424000000000003 0.020940114491535263 0.021544720439423383 0.021289193190110738 0.021251826709520433 0.020999577340272843 0.021166440908966144 0.02118612389538219 0.02118116369541837 0.02110427636625721 0.02098504754382285
0.14400000000000013 0.020701784797210642 0.021258085167685736 0.021081822552261147 0.021020694085572743 0.020785977362388318 0.020959568283762345 0.02094366418571269 0.020925489497459236 0.020857153908467096 0.02077745574554852
0.14559999999999995 0.020468045074319277 0.02105870779936252 0.02086031819003752 0.020794920707355856 0.020543543785987925 0.020811090648508182 0.020690289150849816 0.0206508634387697 0.020646348827012797 0.020520340082613917
0.14720000000000022 0.02022328004694886 0.020767251843018086 0.020605737733273892 0.020589069953701633 0.020318461101775844 0.02052213181034369 0.020404671248652546 0.02043283231422163 0.02043425527710581 0.020308681786544016
0.14880000000000004 0.02000310877004918 0.020569942628948536 0.020347745717126626 0.02034305546143076 0.02005967030964097 0.020240568935272672 0.02015291929967798 0.0201910002330175 0.0202456485174965 0.02006456529639473
0.1504000000000003 0.019741497936158186 0.020302318238110028 0.020034927140227945 0.020076202436812678 0.019850239842677732 0.01998657755269015 0.019877390709233982 0.019908056688459373 0.020002216100148254 0.019803560138590925
0.15200000000000014 0.01948498598719737 0.020063056772254166 0.01976813434050306 0.019841018841839104 0.01965611739106443 0.01979267142730648 0.019599660869405955 0.019702504384041617 0.019682435819178872 0.01953865899405304
0.15359999999999996 0.019218440403424093 0.019830131014859927 0.019496180726522195 0.019640979510569326 0.019364086607378588 0.01948795350225546 0.019347793538739413 0.01939851989629494 0.019438335450549307 0.01929622211784141
0.15520000000000023 0.018977618540309032 0.019516874078286593 0.01925415614340607 0.019332233338722454 0.01904880494890144 0.01919281456489529 0.019098948301703243 0.019145457312899114 0.01909683264773371 0.01901910868084752
0.15680000000000005 0.018744079425878732 0.01924651734676827 0.019016014835821604 0.01906302995218449 0.01873836160416981 0.01884620990706193 0.01888527431484196 0.018833407751041906 0.018893791215864604 0.018802954448963904
0.15840000000000032 0.018475205484646796 0.01888983756731403 0.0187823976915538 0.01875010678434644 0.01840523827767492 0.018595707930251577 0.01863324089635207 0.01865809140168038 0.01860892483801119 0.018528979582986726
0.16000000000000014 0.01816689027304545 0.018625114735116712 0.018462387502264102 0.01846326979009783 0.01813740871437252 0.018400237292776882 0.01828684945383945 0.018386929670038014 0.018333440225233425 0.018216287257410545
0.16159999999999997 0.017910203646116188 0.018326825528406657 0.01815871587340635 0.01818626535850035 0.017882983794998808 0.018104285011193072 0.01797161780183839 0.01808944976723856 0.018016954808630217 0.017888592360233584
0.16320000000000023 0.017622698923931 0.01804334648828887 0.01781985068045979 0.017850615623730276 0.01760230383165678 0.017756281494659677 0.017678523105027107 0.017706953651934844 0.017709059877960384 0.01755826037482695
0.16480000000000006 0.01732593975855047 0.017704329156476867 0.017482696509112258 0.017504373713168847 0.01723951105953325 0.017392421457891254 0.017352012346713547 0.01733295351376767 0.01737399664851944 0.01723716671973868
0.16640000000000033 0.01700639423955465 0.017356277106120283 0.017143998960821204 0.017141225342113875 0.016929393765698752 0.01702301287690184 0.017007316867072016 0.01696184771547213 0.01702196106248418 0.01687587817835934
0.16800000000000015 0.01666169850768641 0.01697304536299723 0.01678787135556375 0.016764063119486413 0.016621724045011003 0.0166688416775965 0.016669574441155837 0.016591052015610886 0.016734671631299974 0.01652245610662933
0.16959999999999997 0.016331335388208943 0.016649856670342418 0.01644330270778836 0.016400925587979495 0.016239868771451407 0.016319668476614646 0.016312389440467027 0.016324604224012784 0.01635231550186122 0.016185477463822772
0.17120000000000024 0.015983626181402952 0.01626570446261904 0.016087637280523842 0.016088273104134847 0.01593459271320899 0.015926570594091086 0.015956320930192825 0.01600392766834944 0.015974279436108837 0.01584775898395258
0.17280000000000006 0.015648409609991937 0.015901199629664103 0.015763240426737227 0.0157174141403473 0.01547131803641967 0.015512418932155726 0.01560319007789433 0.015638328187369006 0.015567365722511144 0.01551944164352687
0.1743999999999999 0.015268222718859727 0.015499427934641426 0.015341599324867746 0.015290980351724435 0.015046437408279028 0.015170160278209409 0.015244401608037599 0.01521016172235996 0.01515302364990145 0.01517293314032383
0.17600000000000016 0.014882685191149674 0.0151482654026279 0.01486775275540747 0.014891792600651805 0.014626895831652342 0.014791147388220644 0.014830953154834299 0.014772408550873977 0.014792692943741949 0.014790148702541285
0.17759999999999998 0.01446036383207374 0.014730085064879337 0.014398963541219273 0.014420886161597464 0.014227403206475949 0.01434210205729804 0.014359679015420245 0.014313517689948513 0.014354341728550173 0.014351430512222357
0.17920000000000025 0.014070109796962946 0.014299558364917564 0.013974550952365746 0.014028060807756053 0.013775833322516497 0.013970252907825206 0.013935523366206615 0.013841373728001878 0.013915753894375325 0.01385570619633083
0.18080000000000007 0.013618599140475522 0.013822590847631414 0.013519440701381207 0.013556415259404903 0.013327802287489773 0.013479193186198194 0.013469478181575682 0.01337846414386643 0.013424313786145132 0.013414336476380061
0.1823999999999999 0.01320299347460289 0.013358724982338706 0.013005413820992073 0.013052701453706725 0.012902936839403224 0.013028037655058177 0.012960239979261517 0.012870595683163236 0.012904667974983722 0.012881389651049667
0.18400000000000016 0.01273874485490944 0.012838272666724777 0.012503698449048648 0.012601293252017098 0.01239087488134752 0.012483612185176426 0.012420329430490207 0.012318425679054097 0.012399861353468444 0.012393565292308879
0.1856 0.012255099247587022 0.01226247117403196 0.011929932538372498 0.012074335513479292 0.011888205033540294 0.0118890282720871 0.011880391330694968 0.011786189127550199 0.011892440441298589 0.011874295954693826
0.18720000000000026 0.011749263784298128 0.011661974966045702 0.0113903364146152 0.01147987995745071 0.011318542663484183 0.011275371117217742 0.011310647820020791 0.011278129266945993 0.011328881673739369 0.01121336286089934
0.18880000000000008 0.011183084143518344 0.01098120735269058 0.010779264979437866 0.010820986414851675 0.010652981628420155 0.010581726150482591 0.010662013230430702 0.010691945750952227 0.010681880962672134 0.010570511960354705
0.1903999999999999 0.01056808961036747 0.010368280440701538 0.010115540293620308 0.010133428238301847 0.009902237153355257 0.00983331759904412 0.0100192032841436 0.01003713330380596 0.00998789025341011 0.009822601264728425
0.19200000000000017 0.009877210588552213 0.009617704680431051 0.00934349347897866 0.00933793522554234 0.009052568446647606 0.009066640520369674 0.009264906485114608 0.009279031511033643 0.009155301111871995 0.009086619856996936
0.1936 0.009113940478231015 0.008792374621423822 0.008486837898851924 0.008411408243904123 0.008115705444212572 0.008197852206139994 0.008460924089725711 0.008364405477375722 0.008205102311836451 0.00826841099608894
0.19520000000000026 0.008269128658576376 0.007753205296556847 0.007485642691187682 0.007350741266411942 0.007037523896366592 0.007233854774125548 0.007427904415160717 0.00728524623852855 0.007170762487460391 0.007256822093607227
0.19680000000000009 0.0071798429865243 0.006397466551532262 0.006223026891154905 0.0061597829066315345 0.005768334253078398 0.005965072510169569 0.00615740171652644 0.00597121953933273 0.005857810761689592 0.005962815403396591
0.1983999999999999 0.005567367197600783 0.004630248076789638 0.004572637904461607 0.004526779994898517 0.003964756577774343 0.004263003226759748 0.004402180949748881 0.004121653052317533 0.004037546553696863 0.004187926374291009
0.20000000000000018 0.0023222504973673284 0.0014720457642457456 0.0014248351549441133 0.001255691663186441 0.0006975848855514127 0.0011389990197905428 0.0013057510382985893 0.0009148538252075197 0.0008866514130775768 0.0010784251454926887
0.2016 -0.002716575962064056 -0.0012038539508164969 -0.0012029556749124422 -0.0013412977912650214 -0.0010094161558108663 -0.0011926280828553969 -0.0007933438793557708 -0.0009803105560539293 -0.0008974832463066702 -0.0007809013917056742
0.20320000000000027 -0.00192548046098113 -0.000951563158019639 -0.000844002322282403 -0.0008449148459176225 -0.000779326997686205 -0.0008308332918204667 -0.0007819132209914782 -0.0009225614762367118 -0.0007445520820131774 -0.0006964543395178921
0.2048000000000001 -0.0010965518697633402 -0.0006210092730511487 -0.0006834760501774798 -0.0006339542759569811 -0.00036412050730084847 -0.0004784160229546913 -0.000522195646896664 -0.0006249336666552044 -0.000611199966423341 -0.0005232663997554789
0.20639999999999992 -0.0008041807803908442 -0.000491208874602032 -0.000499357511664075 -0.0004964237978392903 -0.0004081724501321927 -0.000448808870877682 -0.00045742230932076423 -0.00041413744289102824 -0.0004472378843616191 -0.00041977214614183437
0.20800000000000018 -0.00048549116212454524 -0.00025663412823460907 -0.0003033485447956485 -0.0002307236690636305 -0.0002199240028426289 -0.0002784205155927002 -0.00028915500812100976 -0.0002830547238182875 -0.000344410316448696 -0.00028165290342826256
0.2096 -0.0003944017485508832 -0.00021069786586531557 -0.00023955937900570318 -0.00029262126580873956 -0.00020684154524870386 -0.0002189651069921397 -0.00024050550418370912 -0.00018535449324717646 -0.0002664334523929075 -0.00022790740762933747
0.21120000000000028 -0.00024171743871845327 -0.00013732886944246083 -0.00025370118975845694 -0.00014237685045237185 -0.00014761363776904563 -0.000204261072831591 -0.00018931288630678463 -0.00016854661789822022 -0.00021043208743470936 -0.00017355897597328093
0.2128000000000001 -0.00020253214521368914 -0.00010322815673954054 -0.00010933886349208551 -0.00012404824387661476 -0.00012935858673693735 -0.00013936278554169934 -0.0001270386034886939 -8.985227339761166e-05 -0.00016399719368043877 -0.00013576520197410667
0.21439999999999992 -0.00012945650996635692 -8.487157588291372e-05 -0.00012055832090870157 -9.907556768817697e-05 -9.61149970461959e-05 -7.851943095763717e-05 -0.00010717009392294201 -9.759099742837834e-05 -0.00010041953482322537 -0.000117447439184665
0.2160000000000002 -0.00010987108901142997 -5.853248927733668e-05 -8.934183790075747e-05 -3.4947344229602324e-05 -5.558508016869968e-05 -8.610068944724949e-05 -8.767076940271888e-05 -8.602974906153373e-05 -9.056183267615591e-05 -0.00010426522313074049
0.21760000000000002 -9.301747791064833e-05 -5.131039957349966e-05 -4.041092684592966e-05 -3.8489808048122165e-05 -5.685010755465802e-05 -8.07966744481904e-05 -5.356713298784077e-05 -3.5127413302733276e-05 -6.990790211840581e-05 -5.925369190954513e-05
0.21920000000000028 -7.45338112756799e-05 -4.141152089340018e-05 -3.5859422179376694e-05 -3.965631399401267e-05 -5.026141968076088e-05 -5.264427053974357e-05 -4.217657623399324e-05 -3.758474699069246e-05 -5.14883007615356e-05 -5.163217211664393e-05
0.2208000000000001 -5.678806458605483e-05 -2.7934749528896916e-05 -3.9011069273886564e-05 -3.0013678076740667e-05 -2.2272090572888653e-05 -2.518510243346969e-05 -3.6386991286325276e-05 -4.019920673515997e-05 -3.689995825814037e-05 -4.947899706327318e-05
0.22239999999999993 -4.597945408784514e-05 -2.2419054277218435e-05 -3.173100923803711e-05 -1.4755216562683032e-05 -1.3156030763388912e-05 -2.777821552604632e-05 -2.951835295980729e-05 -4.074416722025057e-05 -1.5824950187344814e-05 -3.884244853292525e-05
0.2240000000000002 -3.583230885881571e-05 -2.3551244981671155e-05 -1.9641707972142015e-05 -1.5163163557483655e-05 -1.5165956291535674e-05 -2.9407328549998498e-05 -2.2498397211506464e-05 -3.2084284456638746e-06 -1.67578119502315e-05 -2.3605318367249232e-05
0.22560000000000002 -3.3812112368932804e-05 -2.3591468946746064e-05 -9.38725136183497e-06 -1.3760263760531054e-05 -1.6601661935235783e-05 -2.6343862115304145e-05 -1.4760795906604204e-05 -6.812955643809903e-06 -1.5810490965190787e-05 -7.81717399464844e-06
