step tcv left right
48 0.025820838987673542 -0.33280460833505887 0.33421245690777285
49 0.0259248219588697 -0.33767936787153124 0.33697820407500373
50 0.026551401840205203 -0.3422241709387068 0.34252756471797213
51 0.02718097752717828 -0.3449772787108569 0.3484933195907384
52 0.02836474846489929 -0.34772911141653084 0.351760403029528
53 0.028761431786873518 -0.35252012174194486 0.3540494516411339
54 0.029552349834983997 -0.35699653929709746 0.358942463492554
55 0.0301108024761733 -0.35894890221870845 0.36528915987446503
56 0.030746813213013934 -0.36250930594269953 0.368414751595469
57 0.031134513402052255 -0.36624721472799115 0.3728854549945152
58 0.03205633881780463 -0.36848048012034085 0.37907651453780344
59 0.03301589147123876 -0.37351326492422743 0.3855356995129972
60 0.03429438542565784 -0.3789670277832235 0.3881040373472794
61 0.03456780163984535 -0.3822787920914062 0.39209760694567397
62 0.03534092443760897 -0.3852226026507908 0.39517749099334093
63 0.035898601113979876 -0.3881692075250809 0.3972307561166223
64 0.03627681594289352 -0.3932818803804297 0.4002443261266019
65 0.03723026341775312 -0.3991150257268588 0.4048038909035936
66 0.03830117641395659 -0.40256273686733485 0.40808183965634615
67 0.03860827883372761 -0.4068640296725484 0.4127751809072225
68 0.03954723637018091 -0.40928829211410644 0.41936194900895424
69 0.04096937763752653 -0.41264666358611446 0.42581856211045627
70 0.04179909874880583 -0.4167986016415754 0.42966520124906166
71 0.042241695416641495 -0.4188701443864565 0.43587667986537204
72 0.043003218138401106 -0.4223614304096149 0.43844322296298055
73 0.044022657190501434 -0.4258686279353493 0.44318318621975594
74 0.04468745679289666 -0.42824160571151676 0.4504266838585316
75 0.045802613112335945 -0.43355807600386875 0.45419486790007774
76 0.04671374222293371 -0.4401783681476485 0.4577641472500853
77 0.047542213921183164 -0.4435150504682481 0.4624580719708837
78 0.048608353979329916 -0.44913012729830276 0.4685696067459636
79 0.05001146666242128 -0.4527064044989265 0.4757651399365535
80 0.05121572942673958 -0.4578586663269423 0.477595619981585
81 0.05192514188454489 -0.46327891015083145 0.48264685069982016
82 0.05337172654911715 -0.46972330273335844 0.4865596279117524
83 0.05418994719635067 -0.4731210370217697 0.49076460543125544
84 0.05504953190968564 -0.4792890420210309 0.4928408512676753
85 0.056568323105318674 -0.48584316742654604 0.49819822982555356
86 0.05699939275046799 -0.4887830721791937 0.5054351786145819
87 0.05909156280680156 -0.4961468046823085 0.5108620502830716
88 0.06003921265851037 -0.4983871042041629 0.5181371353963113
89 0.061329207642643394 -0.5040761409519136 0.5232384752972603
90 0.06321130251906544 -0.5116655334773295 0.5294555973678071
91 0.0644258306956435 -0.5149271933557272 0.5333914823666122
92 0.06508747087545057 -0.5183579362612407 0.5388737465184562
93 0.06628580662438181 -0.523872942126745 0.5470137811410647
94 0.06818692595804877 -0.5314638423126522 0.5503570817859961
95 0.06903649144603595 -0.5345092502202259 0.5553917620624496
96 0.07064704991088123 -0.5386787597801898 0.5594290661221679
97 0.07153481684818688 -0.544672304701045 0.5653583344195097
98 0.07285401565056018 -0.5528685428206146 0.5695933539353422
99 0.07468012375755796 -0.5594719807164221 0.5753486516985424
